64bc8942d53c9052eadf7691,1970-03,Alberta,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722372,7.4.1,30,,,,0
64bc8942d53c9052eadf7692,1970-03,British Columbia,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722349,8.1.1,12,,,,0
64bc8942d53c9052eadf7693,1970-03,British Columbia,,Onions,Cold and common storage,Tonnes,288,units ,0,v722357,8.2.1,506,,,,0
64bc8942d53c9052eadf7694,1970-03,British Columbia,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722365,8.3.1,234,,,,0
64bc8942d53c9052eadf7695,1970-03,British Columbia,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722373,8.4.1,96,,,,0
64bc8942d53c9052eadf7696,1970-04,Canada,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722342,1.1.1,559,,,,0
64bc8942d53c9052eadf7697,1970-04,Canada,,Onions,Cold and common storage,Tonnes,288,units ,0,v722350,1.2.1,5034,,,,0
64bc8942d53c9052eadf7698,1970-04,Canada,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722358,1.3.1,6525,,,,0
64bc8942d53c9052eadf7699,1970-04,Canada,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722366,1.4.1,474,,,,0
64bc8942d53c9052eadf769a,1970-04,Maritime provinces,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722343,2.1.1,423,,,,0
64bc8942d53c9052eadf769b,1970-04,Maritime provinces,,Onions,Cold and common storage,Tonnes,288,units ,0,v722351,2.2.1,132,,,,0
64bc8942d53c9052eadf769c,1970-04,Maritime provinces,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722359,2.3.1,191,,,,0
64bc8942d53c9052eadf769d,1970-04,Maritime provinces,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722367,2.4.1,46,,,,0
64bc8942d53c9052eadf769e,1970-04,Quebec,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722344,3.1.1,35,,,,0
64bc8942d53c9052eadf769f,1970-04,Quebec,,Onions,Cold and common storage,Tonnes,288,units ,0,v722352,3.2.1,1065,,,,0
64bc8942d53c9052eadf76a0,1970-04,Quebec,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722360,3.3.1,704,,,,0
64bc8942d53c9052eadf76a1,1970-04,Quebec,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722368,3.4.1,119,,,,0
64bc8942d53c9052eadf76a2,1970-04,Ontario,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722345,4.1.1,53,,,,0
64bc8942d53c9052eadf76a3,1970-04,Ontario,,Onions,Cold and common storage,Tonnes,288,units ,0,v722353,4.2.1,3023,,,,0
64bc8942d53c9052eadf76a4,1970-04,Ontario,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722361,4.3.1,5262,,,,0
64bc8942d53c9052eadf76a5,1970-04,Ontario,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722369,4.4.1,74,,,,0
64bc8942d53c9052eadf76a6,1970-04,Manitoba,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722346,5.1.1,1,,,,0
64bc8942d53c9052eadf76a7,1970-04,Manitoba,,Onions,Cold and common storage,Tonnes,288,units ,0,v722354,5.2.1,116,,,,0
64bc8942d53c9052eadf76a8,1970-04,Manitoba,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722362,5.3.1,62,,,,0
64bc8942d53c9052eadf76a9,1970-04,Manitoba,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722370,5.4.1,63,,,,0
64bc8942d53c9052eadf76aa,1970-04,Saskatchewan,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722347,6.1.1,1,,,,0
64bc8942d53c9052eadf76ab,1970-04,Saskatchewan,,Onions,Cold and common storage,Tonnes,288,units ,0,v722355,6.2.1,72,,,,0
64bc8942d53c9052eadf76ac,1970-04,Saskatchewan,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722363,6.3.1,28,,,,0
64bc8942d53c9052eadf76ad,1970-04,Saskatchewan,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722371,6.4.1,34,,,,0
64bc8942d53c9052eadf76ae,1970-04,Alberta,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722348,7.1.1,40,,,,0
64bc8942d53c9052eadf76af,1970-04,Alberta,,Onions,Cold and common storage,Tonnes,288,units ,0,v722356,7.2.1,122,,,,0
64bc8942d53c9052eadf76b0,1970-04,Alberta,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722364,7.3.1,88,,,,0
64bc8942d53c9052eadf76b1,1970-04,Alberta,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722372,7.4.1,63,,,,0
64bc8942d53c9052eadf76b2,1970-04,British Columbia,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722349,8.1.1,7,,,,0
64bc8942d53c9052eadf76b3,1970-04,British Columbia,,Onions,Cold and common storage,Tonnes,288,units ,0,v722357,8.2.1,505,,,,0
64bc8942d53c9052eadf76b4,1970-04,British Columbia,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722365,8.3.1,192,,,,0
64bc8942d53c9052eadf76b5,1970-04,British Columbia,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722373,8.4.1,74,,,,0
64bc8942d53c9052eadf76b6,1970-05,Canada,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722342,1.1.1,367,,,,0
64bc8942d53c9052eadf76b7,1970-05,Canada,,Onions,Cold and common storage,Tonnes,288,units ,0,v722350,1.2.1,2170,,,,0
64bc8942d53c9052eadf76b8,1970-05,Canada,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722358,1.3.1,2387,,,,0
64bc8942d53c9052eadf76b9,1970-05,Canada,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722366,1.4.1,635,,,,0
64bc8942d53c9052eadf76ba,1970-05,Maritime provinces,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722343,2.1.1,278,,,,0
64bc8942d53c9052eadf76bb,1970-05,Maritime provinces,,Onions,Cold and common storage,Tonnes,288,units ,0,v722351,2.2.1,68,,,,0
64bc8942d53c9052eadf76bc,1970-05,Maritime provinces,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722359,2.3.1,85,,,,0
64bc8942d53c9052eadf76bd,1970-05,Maritime provinces,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722367,2.4.1,39,,,,0
64bc8942d53c9052eadf76be,1970-05,Quebec,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722344,3.1.1,20,,,,0
64bc8942d53c9052eadf76bf,1970-05,Quebec,,Onions,Cold and common storage,Tonnes,288,units ,0,v722352,3.2.1,420,,,,0
64bc8942d53c9052eadf76c0,1970-05,Quebec,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722360,3.3.1,336,,,,0
64bc8942d53c9052eadf76c1,1970-05,Quebec,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722368,3.4.1,200,,,,0
64bc8942d53c9052eadf76c2,1970-05,Ontario,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722345,4.1.1,39,,,,0
64bc8942d53c9052eadf76c3,1970-05,Ontario,,Onions,Cold and common storage,Tonnes,288,units ,0,v722353,4.2.1,666,,,,0
64bc8942d53c9052eadf76c4,1970-05,Ontario,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722361,4.3.1,1633,,,,0
64bc8942d53c9052eadf76c5,1970-05,Ontario,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722369,4.4.1,108,,,,0
64bc8942d53c9052eadf76c6,1970-05,Manitoba,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722346,5.1.1,1,,,,0
64bc8942d53c9052eadf76c7,1970-05,Manitoba,,Onions,Cold and common storage,Tonnes,288,units ,0,v722354,5.2.1,100,,,,0
64bc8942d53c9052eadf76c8,1970-05,Manitoba,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722362,5.3.1,71,,,,0
64bc8942d53c9052eadf76c9,1970-05,Manitoba,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722370,5.4.1,122,,,,0
64bc8942d53c9052eadf76ca,1970-05,Saskatchewan,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722347,6.1.1,1,,,,0
64bc8942d53c9052eadf76cb,1970-05,Saskatchewan,,Onions,Cold and common storage,Tonnes,288,units ,0,v722355,6.2.1,114,,,,0
64bc8942d53c9052eadf76cc,1970-05,Saskatchewan,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722363,6.3.1,38,,,,0
64bc8942d53c9052eadf76cd,1970-05,Saskatchewan,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722371,6.4.1,41,,,,0
64bc8942d53c9052eadf76ce,1970-05,Alberta,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722348,7.1.1,26,,,,0
64bc8942d53c9052eadf76cf,1970-05,Alberta,,Onions,Cold and common storage,Tonnes,288,units ,0,v722356,7.2.1,282,,,,0
64bc8942d53c9052eadf76d0,1970-05,Alberta,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722364,7.3.1,88,,,,0
64bc8942d53c9052eadf76d1,1970-05,Alberta,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722372,7.4.1,55,,,,0
64bc8942d53c9052eadf76d2,1970-05,British Columbia,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722349,8.1.1,3,,,,0
64bc8942d53c9052eadf76d3,1970-05,British Columbia,,Onions,Cold and common storage,Tonnes,288,units ,0,v722357,8.2.1,519,,,,0
64bc8942d53c9052eadf76d4,1970-05,British Columbia,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722365,8.3.1,137,,,,0
64bc8942d53c9052eadf76d5,1970-05,British Columbia,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722373,8.4.1,72,,,,0
64bc8942d53c9052eadf76d6,1970-06,Canada,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722342,1.1.1,168,,,,0
64bc8942d53c9052eadf76d7,1970-06,Canada,,Onions,Cold and common storage,Tonnes,288,units ,0,v722350,1.2.1,1126,,,,0
64bc8942d53c9052eadf76d8,1970-06,Canada,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722358,1.3.1,1995,,,,0
64bc8942d53c9052eadf76d9,1970-06,Canada,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722366,1.4.1,580,,,,0
64bc8942d53c9052eadf76da,1970-06,Maritime provinces,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722343,2.1.1,131,,,,0
64bc8942d53c9052eadf76db,1970-06,Maritime provinces,,Onions,Cold and common storage,Tonnes,288,units ,0,v722351,2.2.1,101,,,,0
64bc8942d53c9052eadf76dc,1970-06,Maritime provinces,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722359,2.3.1,175,,,,0
64bc8942d53c9052eadf76dd,1970-06,Maritime provinces,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722367,2.4.1,59,,,,0
64bc8942d53c9052eadf76de,1970-06,Quebec,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722344,3.1.1,8,,,,0
64bc8942d53c9052eadf76df,1970-06,Quebec,,Onions,Cold and common storage,Tonnes,288,units ,0,v722352,3.2.1,194,,,,0
64bc8942d53c9052eadf76e0,1970-06,Quebec,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722360,3.3.1,183,,,,0
64bc8942d53c9052eadf76e1,1970-06,Quebec,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722368,3.4.1,213,,,,0
64bc8942d53c9052eadf76e2,1970-06,Ontario,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722345,4.1.1,20,,,,0
64bc8942d53c9052eadf76e3,1970-06,Ontario,,Onions,Cold and common storage,Tonnes,288,units ,0,v722353,4.2.1,311,,,,0
64bc8942d53c9052eadf76e4,1970-06,Ontario,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722361,4.3.1,1261,,,,0
64bc8942d53c9052eadf76e5,1970-06,Ontario,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722369,4.4.1,72,,,,0
64bc8942d53c9052eadf76e6,1970-06,Manitoba,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722346,5.1.1,1,,,,0
64bc8942d53c9052eadf76e7,1970-06,Manitoba,,Onions,Cold and common storage,Tonnes,288,units ,0,v722354,5.2.1,49,,,,0
64bc8942d53c9052eadf76e8,1970-06,Manitoba,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722362,5.3.1,113,,,,0
64bc8942d53c9052eadf76e9,1970-06,Manitoba,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722370,5.4.1,40,,,,0
64bc8942d53c9052eadf76ea,1970-06,Saskatchewan,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722347,6.1.1,1,,,,0
64bc8942d53c9052eadf76eb,1970-06,Saskatchewan,,Onions,Cold and common storage,Tonnes,288,units ,0,v722355,6.2.1,76,,,,0
64bc8942d53c9052eadf76ec,1970-06,Saskatchewan,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722363,6.3.1,32,,,,0
64bc8942d53c9052eadf76ed,1970-06,Saskatchewan,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722371,6.4.1,25,,,,0
64bc8942d53c9052eadf76ee,1970-06,Alberta,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722348,7.1.1,6,,,,0
64bc8942d53c9052eadf76ef,1970-06,Alberta,,Onions,Cold and common storage,Tonnes,288,units ,0,v722356,7.2.1,116,,,,0
64bc8942d53c9052eadf76f0,1970-06,Alberta,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722364,7.3.1,81,,,,0
64bc8942d53c9052eadf76f1,1970-06,Alberta,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722372,7.4.1,53,,,,0
64bc8942d53c9052eadf76f2,1970-06,British Columbia,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722349,8.1.1,2,,,,0
64bc8942d53c9052eadf76f3,1970-06,British Columbia,,Onions,Cold and common storage,Tonnes,288,units ,0,v722357,8.2.1,280,,,,0
64bc8942d53c9052eadf76f4,1970-06,British Columbia,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722365,8.3.1,151,,,,0
64bc8942d53c9052eadf76f5,1970-06,British Columbia,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722373,8.4.1,118,,,,0
64bc8942d53c9052eadf76f6,1970-07,Canada,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722342,1.1.1,0,,,,0
64bc8942d53c9052eadf76f7,1970-07,Canada,,Onions,Cold and common storage,Tonnes,288,units ,0,v722350,1.2.1,0,,,,0
64bc8942d53c9052eadf76f8,1970-07,Canada,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722358,1.3.1,0,,,,0
64bc8942d53c9052eadf76f9,1970-07,Canada,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722366,1.4.1,0,,,,0
